ID,Player,Team,Position,RkOv,Status,FPts,FP/G,GP,FG-,3PTM,FT-,PTS,OREB,REB,AST,ST,BLK,TO,TF,EJ,3D,2D
*0011c*,Drew Gooden,WAS,"F,C,Flx",1123,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*023tm*,Vernon Goodridge,(N/A),"F,Flx",1124,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*031mf*,Archie Goodwin,(N/A),"G,Flx",1125,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04w4b*,Brandon Goodwin,(N/A),"G,Flx",1126,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06hsn*,Dane Goodwin,(N/A),"G,Flx",1127,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*062sq*,Kellan Grady,(N/A),"G,Flx",1128,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04qsb*,Devonte Graham,(N/A),"G,Flx",1129,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03ua0*,Treveon Graham,(N/A),"G,F,Flx",1130,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0013z*,Danny Granger,(N/A),"F,Flx",1131,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03r7g*,Jerian Grant,(N/A),"G,Flx",1132,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04vqv*,Donte Grantham,(N/A),"G,Flx",1133,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*057ow*,Hassani Gravett,(N/A),"G,Flx",1134,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04mr6*,Josh Gray,(N/A),"G,Flx",1135,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04uq2*,Rob Gray,(N/A),"G,Flx",1137,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01ng4*,Taj Gray,(N/A),"F,Flx",1138,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06moi*,Darin Green,(N/A),"G,Flx",1140,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*031mw*,Erick Green,UTA,"G,Flx",1141,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0016k*,Gerald Green,(N/A),"G,F,Flx",1142,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03927*,JaMychal Green,(N/A),"F,Flx",1143,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0018l*,Willie Green,(N/A),"G,Flx",1144,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01enn*,Blake Griffin,(N/A),"F,Flx",1146,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*038kh*,Eric Griffin,(N/A),"F,Flx",1147,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*055si*,Marko Guduric,(N/A),"G,Flx",1148,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0392a*,Jorge Gutierrez,(N/A),"G,Flx",1150,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*051pz*,Kyle Guy,(N/A),"G,Flx",1151,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04v3j*,Isaac Haas,(N/A),"C,Flx",1152,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01fcv*,Marcus Haislip,(N/A),"F,Flx",1154,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04qst*,Devon Hall,(N/A),"G,Flx",1155,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06303*,Jordan Hall,(N/A),"G,F,Flx",1157,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qzm*,Josh Hall,(N/A),"F,Flx",1158,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06mnr*,Malik Hall,(N/A),"F,Flx",1159,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0050r*,Mike Hall,(N/A),"F,Flx",1160,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05r05*,Tyler Hall,(N/A),"G,Flx",1161,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06237*,Bryce Hamilton,(N/A),"G,Flx",1162,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*042of*,Daniel Hamilton,(N/A),"F,Flx",1163,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04lk8*,Isaac Hamilton,(N/A),"G,Flx",1164,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04xid*,Johnny Hamilton,(N/A),"C,Flx",1165,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02ng9*,Justin Hamilton,(N/A),"F,C,Flx",1166,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qt7*,Rayshaun Hammonds,(N/A),"F,Flx",1167,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*042o5*,A.J. Hammons,(N/A),"C,Flx",1168,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*051q0*,Jaylen Hands,(N/A),"G,Flx",1170,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*027q8*,Adam Hanga,SA,"G,Flx",1171,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03r7w*,Olivier Hanlan,(N/A),"G,Flx",1172,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04z9c*,Dusty Hannahs,(N/A),"G,Flx",1173,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01enl*,Tyler Hansbrough,(N/A),"F,C,Flx",1174,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02nff*,Maurice Harkless,(N/A),"F,Flx",1176,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02ww2*,Demonte Harper,(N/A),"G,Flx",1177,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*059ij*,Jared Harper,(N/A),"G,Flx",1179,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03tru*,KT Harrell,(N/A),"G,Flx",1180,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03byg*,Montrezl Harrell,(N/A),"C,Flx",1181,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0011v*,Devin Harris,(N/A),"G,Flx",1182,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*033b9*,Elias Harris,(N/A),"F,Flx",1183,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qso*,Jalen Harris,(N/A),"G,Flx",1184,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qzd*,Kevon Harris,HOU,"G,Flx",1186,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03rzs*,Aaron Harrison,(N/A),"G,Flx",1187,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02xdr*,Andrew Harrison,(N/A),"G,Flx",1188,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*048zs*,Shaquille Harrison,(N/A),"G,Flx",1189,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*001bf*,Jason Hart,(N/A),"G,Flx",1190,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0015o*,Udonis Haslem,MIA,"F,Flx",1191,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06ceq*,Joey Hauser,(N/A),"F,Flx",1192,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*001a0*,Spencer Hawes,(N/A),"F,C,Flx",1193,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01uz7*,Gordon Hayward,(N/A),"F,Flx",1195,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0013l*,Luther Head,(N/A),"G,Flx",1196,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04ljk*,Reggie Hearn,(N/A),"G,Flx",1197,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06hfa*,Max Heidegger,(N/A),"G,Flx",1198,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01en5*,Gerald Henderson,(N/A),"G,F,Flx",1199,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05uuf*,Aaron Henry,(N/A),"F,Flx",1200,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04mmf*,Myke Henry,(N/A),"F,Flx",1201,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0665b*,Pierria Henry,(N/A),"G,Flx",1202,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02nfe*,John Henson,NY,"F,C,Flx",1203,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*051q3*,Dewan Hernandez,(N/A),"C,Flx",1205,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*042nb*,Juancho Hernangomez,(N/A),"F,Flx",1206,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03r7p*,Willy Hernangomez,(N/A),"C,Flx",1207,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03r7d*,Mario Hezonja,(N/A),"G,F,Flx",1209,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04jw1*,Isaiah Hicks,(N/A),"F,Flx",1210,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04ylf*,Stephan Hicks,IND,"G,Flx",1211,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*00128*,Nene Hilario,(N/A),"F,C,Flx",1212,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*005ll*,George Hill,(N/A),"G,Flx",1214,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01eo4*,Jordan Hill,(N/A),"F,C,Flx",1215,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05wmn*,Malcolm Hill,(N/A),"F,Flx",1216,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*031ma*,Solomon Hill,(N/A),"G,F,Flx",1217,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*059ck*,Amir Hinton,(N/A),"G,Flx",1219,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qyw*,Nate Hinton,(N/A),"G,Flx",1220,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06cp1*,DMoi Hodge,(N/A),"G,Flx",1222,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02x1k*,Justin Holiday,(N/A),"G,Flx",1223,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03kth*,John Holland,(N/A),"G,Flx",1224,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*058zc*,Aric Holman,(N/A),"F,C,Flx",1226,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03trr*,Jonathan Holmes,(N/A),"F,Flx",1228,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qzk*,Caleb Homesley,WAS,"G,Flx",1229,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*059q3*,Daulton Hommes,(N/A),"F,Flx",1230,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*027pk*,Tyler Honeycutt,(N/A),"F,Flx",1231,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03apy*,Rodney Hood,(N/A),"G,Flx",1232,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03c6y*,Scotty Hopson,(N/A),"G,Flx",1233,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06mof*,DJ Horne,(N/A),"G,Flx",1234,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0666a*,Jeriah Horne,(N/A),"F,Flx",1235,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04849*,Danuel House,(N/A),"F,Flx",1236,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0018a*,Dwight Howard,(N/A),"C,Flx",1237,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qui*,Markus Howard,(N/A),"G,Flx",1238,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*052lc*,William Howard,(N/A),"F,Flx",1239,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*038oh*,Richard Howell,(N/A),"F,Flx",1240,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06236*,Trevor Hudgins,(N/A),"G,Flx",1241,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03e6w*,Josh Huestis,(N/A),"F,Flx",1242,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qta*,Elijah Hughes,(N/A),"G,Flx",1243,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04xlp*,Isaac Humphries,(N/A),"F,Flx",1244,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*001b7*,Kris Humphries,(N/A),"F,C,Flx",1245,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05ux6*,Feron Hunt,(N/A),"F,Flx",1246,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03nwp*,R.J. Hunter,(N/A),"G,Flx",1247,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04qrz*,Chandler Hutchison,(N/A),"F,Flx",1250,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*005lo*,Serge Ibaka,(N/A),"F,C,Flx",1251,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0018m*,Andre Iguodala,(N/A),"F,Flx",1252,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*004zi*,Mile Ilic,(N/A),"C,Flx",1253,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01g61*,Ersan Ilyasova,(N/A),"F,Flx",1254,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03e6x*,Damien Inglis,(N/A),"F,Flx",1255,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04oba*,Andre Ingram,LAL,"G,Flx",1256,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04ll4*,Ike Iroegbu,(N/A),"G,Flx",1257,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04ewx*,Wes Iwundu,(N/A),"G,F,Flx",1258,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0019f*,Jarrett Jack,(N/A),"G,Flx",1259,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04obe*,Aaron Jackson,(N/A),"G,Flx",1260,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*042o4*,Demetrius Jackson,(N/A),"G,Flx",1261,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04ewv*,Frank Jackson,(N/A),"G,Flx",1262,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06cc3*,Gregory Jackson,MEM,"F,Flx",1263,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03llx*,Josh Jackson,(N/A),"F,Flx",1264,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04ewg*,Justin Jackson,(N/A),"F,Flx",1265,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04qsk*,Justin Jackson,ORL,"F,Flx",1266,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*031ms*,Pierre Jackson,(N/A),"G,Flx",1267,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01uyc*,Damion James,(N/A),"F,Flx",1269,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01n8g*,Dominic James,(N/A),"G,Flx",1270,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06moo*,Josiah-Jordan James,(N/A),"G,Flx",1271,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*051pk*,Justin James,(N/A),"G,F,Flx",1272,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*041f7*,Mike James,(N/A),"G,Flx",1273,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0483j*,Stefan Jankovic,(N/A),"F,Flx",1275,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04exl*,Ognen Jaramaz,NY,"G,Flx",1276,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05uxx*,DeJon Jarreau,(N/A),"G,Flx",1277,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*049s7*,Jonathan Jeanne,(N/A),"C,Flx",1279,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0016i*,Al Jefferson,(N/A),"F,C,Flx",1280,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04l1w*,Amile Jefferson,(N/A),"F,Flx",1281,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05xoc*,Damien Jefferson,(N/A),"F,Flx",1282,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06375*,Drake Jeffries,(N/A),"G,Flx",1284,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02nfn*,John Jenkins,(N/A),"G,F,Flx",1285,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01enu*,Brandon Jennings,(N/A),"G,Flx",1286,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01eng*,Jonas Jerebko,(N/A),"F,Flx",1287,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qu2*,Justinian Jessup,(N/A),"G,Flx",1288,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*00169*,Yi Jianlian,(N/A),"F,C,Flx",1289,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0623j*,Theo John,(N/A),"F,Flx",1290,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04qsq*,Alize Johnson,(N/A),"F,Flx",1291,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0012p*,Amir Johnson,(N/A),"F,C,Flx",1292,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04w4k*,BJ Johnson,(N/A),"F,Flx",1293,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*042nk*,Brice Johnson,(N/A),"F,Flx",1294,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03r81*,Dakari Johnson,(N/A),"C,Flx",1295,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05ujl*,David Johnson,(N/A),"G,Flx",1296,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*001aa*,DerMarr Johnson,(N/A),"G,F,Flx",1297,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*067x0*,Jalen Johnson,(N/A),"G,Flx",1298,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06hht*,Javan Johnson,(N/A),"F,Flx",1299,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04lbu*,Jaylen Johnson,(N/A),"F,Flx",1300,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*000zn*,Joe Johnson,(N/A),"G,F,Flx",1301,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03e76*,Nick Johnson,(N/A),"G,Flx",1303,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03nwj*,Stanley Johnson,(N/A),"F,Flx",1304,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03hz1*,Tyler Johnson,(N/A),"G,Flx",1306,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01uyq*,Wesley Johnson,(N/A),"G,F,Flx",1307,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02ngj*,Darius Johnson-Odom,(N/A),"G,Flx",1308,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06hsk*,Jarkel Joiner,(N/A),"G,Flx",1309,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04l1s*,Peter Jok,(N/A),"G,Flx",1310,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05ux5*,Carlik Jones,(N/A),"G,Flx",1312,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*042nr*,Damian Jones,(N/A),"C,Flx",1314,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*01uyf*,Dominique Jones,(N/A),"G,Flx",1316,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0484k*,Jalen Jones,(N/A),"G,F,Flx",1317,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04za3*,Jemerrio Jones,(N/A),"G,F,Flx",1318,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06mon*,Lance Jones,(N/A),"G,Flx",1320,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02nfs*,Perry Jones,(N/A),"F,Flx",1321,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02nfi*,Terrence Jones,HOU,"F,Flx",1322,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06hik*,Tevian Jones,(N/A),"G,Flx",1323,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06hki*,Keshawn Justice,(N/A),"F,Flx",1324,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*051p7*,Mfiondu Kabengele,(N/A),"F,C,Flx",1326,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0393u*,Myck Kabongo,(N/A),"G,Flx",1327,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04414*,Nikola Kalinic,(N/A),"F,Flx",1329,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06hrt*,Gabe Kalscheur,(N/A),"G,Flx",1331,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0014f*,Chris Kaman,(N/A),"F,C,Flx",1334,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03hz2*,Michalis Kamperidis,(N/A),"F,Flx",1336,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*027p2*,Enes Kanter,(N/A),"C,Flx",1337,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*001b6*,Jason Kapono,(N/A),"G,F,Flx",1338,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*015t6*,Tre Kelley,(N/A),"G,Flx",1340,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02j7d*,D.J. Kennedy,(N/A),"G,F,Flx",1342,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*052ld*,Stanton Kidd,(N/A),"F,Flx",1343,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02nf2*,Michael Kidd-Gilchrist,(N/A),"F,Flx",1344,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06376*,Sacha Killeya-Jones,(N/A),"F,Flx",1345,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*03lg0*,Sean Kilpatrick,(N/A),"G,Flx",1346,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04qsz*,George King,(N/A),"G,F,Flx",1347,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*059cl*,V.J. King,(N/A),"G,Flx",1350,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06hif*,Taevion Kinsey,(N/A),"G,Flx",1351,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*001be*,Andrei Kirilenko,(N/A),"F,Flx",1352,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0663u*,Noah Kirkwood,(N/A),"G,Flx",1353,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0665a*,Reggie Kissoonlal,(N/A),"F,Flx",1354,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0012b*,Linas Kleiza,(N/A),"F,Flx",1355,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*027or*,Brandon Knight,(N/A),"G,Flx",1356,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*05qts*,Nathan Knight,(N/A),"F,Flx",1357,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02gzm*,Adam Koch,(N/A),"G,F,Flx",1359,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*04jw9*,Bronson Koenig,(N/A),"G,Flx",1360,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*059cb*,Sagaba Konate,(N/A),"F,Flx",1362,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06q9l*,Miller Kopp,(N/A),"F,Flx",1363,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*042nl*,Furkan Korkmaz,(N/A),"G,Flx",1365,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*0050c*,Yaroslav Korolev,(N/A),"F,Flx",1366,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*001bj*,Kyle Korver,(N/A),"G,F,Flx",1367,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*005lu*,Kosta Koufos,(N/A),"F,C,Flx",1368,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*059g1*,Christ Koumadje,(N/A),"C,Flx",1369,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*059ik*,David Kramer,(N/A),"G,Flx",1370,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*02oj1*,Viacheslav Kravtsov,(N/A),"C,Flx",1371,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*06452*,Tommy Kuhse,(N/A),"G,Flx",1372,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
