"ID","Player","Team","Position","Status","Roster Status","Opponent","FPts","FP/G","Ros","+/-","FG-","3PTM","FT-","PTS","OREB","REB","AST","ST","BLK","TO","TF","EJ","3D","2D"
"*042n6*","Jakob Poeltl","TOR","C,Flx","15","Reserve","PHI Wed 7:30PM","927","54.53","98%","-0.4%","3.5","0.0","0.5","12.5","2.8","8.4","3.2","1.1","1.1","1.4","0.06","0.00","0.0","6"
"*02nfz*","Draymond Green","GS","F,C,Flx","DBD","Active","","918","51","95%","-0.7%","4.0","0.6","0.8","9.3","1.2","6.1","6.4","1.9","0.7","2.2","0.22","0.00","0.0","2"
"*005kc*","Russell Westbrook","DEN","G,Flx","Fent","Active","MIN Wed 10:00PM","914","43.52","91%","-0.2%","5.7","1.3","0.8","12.6","1.8","5.1","4.9","0.9","0.5","3.4","0.00","0.00","0.0","2"
"*027pe*","Jimmy Butler","GS","F,Flx","420","Active","","911","56.94","98%","-0.1%","6.1","0.4","0.8","16.8","2.3","5.3","5.7","1.1","0.3","1.3","0.00","0.00","0.1","1"
"*06mkd*","Yves Missi","NO","C,Flx","TRH","Reserve","","906","36.24","71%","-1.3%","3.1","0.0","0.9","8.2","3.1","7.4","1.1","0.5","1.2","1.2","0.00","0.00","0.0","2"
"*0015e*","Mike Conley","MIN","G,Flx","Sar","Inj Res","@DEN Wed 10:00PM","900","39.13","63%","-1.9%","3.5","2.0","0.1","8.6","0.4","2.5","4.7","0.9","0.2","0.9","0.00","0.00","0.0","0"
"*04s00*","Duncan Robinson","MIA","G,F,Flx","ROMO","Active","LAC Wed 8:00PM","900","33.33","39%","-5.6%","5.0","2.6","0.1","11.5","0.2","2.5","2.5","0.6","0.1","1.4","0.04","0.00","0.0","0"
"*03ajv*","Julius Randle","MIN","F,C,Flx","Tribunal","Active","@DEN Wed 10:00PM","892","55.75","100%","0%","7.3","0.9","0.9","16.7","2.8","7.9","5.6","0.8","0.3","2.5","0.00","0.00","0.0","5"
"*05qu9*","Immanuel Quickley","TOR","G,Flx","Tribunal","Active","PHI Wed 7:30PM","890","52.35","97%","-0.3%","7.2","2.8","0.8","18.1","0.5","3.9","4.9","0.5","0.1","1.8","0.00","0.00","0.0","0"
"*0621g*","Tari Eason","HOU","F,Flx","EE","Active","PHO Wed 8:00PM","884","46.53","88%","-0.6%","5.2","1.3","0.4","12.4","2.3","6.1","1.7","1.8","0.7","1.5","0.05","0.00","0.0","2"
"*051ok*","De'Andre Hunter","CLE","F,Flx","EE","Active","","870","39.55","75%","-2%","6.0","2.3","0.6","15.9","0.8","4.1","1.5","0.5","0.3","1.3","0.14","0.00","0.0","1"
"*051op*","Rui Hachimura","LAL","F,Flx","BabyOil","Reserve","","867","45.63","70%","-2.5%","5.3","2.0","0.5","15.5","1.1","5.4","1.5","0.7","0.3","0.7","0.00","0.00","0.0","0"
"*051p9*","Keldon Johnson","SA","G,F,Flx","420","Reserve","DAL Wed 8:00PM","865","33.27","69%","-2.6%","4.3","1.3","0.5","12.4","1.4","3.6","1.5","0.4","0.2","1.2","0.04","0.00","0.0","0"
"*03ad4*","D'Angelo Russell","BKN","G,Flx","EE","Active","","850","47.22","91%","-1.2%","7.3","2.2","0.6","14.0","0.4","2.9","5.3","1.2","0.8","2.1","0.06","0.00","0.0","1"
"*031m4*","Dennis Schroder","DET","G,Flx","15","Inj Res","","846","35.25","82%","-0.1%","5.4","1.5","0.4","10.5","0.4","2.5","4.3","1.0","0.2","1.5","0.04","0.00","0.0","0"
"*0527l*","Luguentz Dort","OKC","G,F,Flx","ROMO","Active","@BOS Wed 7:30PM","845","35.21","57%","-2.3%","4.5","2.3","0.1","10.1","1.3","3.6","1.7","1.1","0.3","0.7","0.13","0.08","0.0","0"
"*051os*","P.J. Washington","DAL","F,Flx","TRH","Active","@SA Wed 8:00PM","844","52.75","94%","-1.3%","7.3","1.4","1.3","15.1","1.9","8.9","2.9","1.0","1.1","2.2","0.06","0.00","0.0","4"
"*051or*","Cameron Johnson","BKN","F,Flx","PRO","Active","","842","49.53","96%","-0.2%","7.6","2.3","0.6","17.8","1.2","4.1","3.1","1.1","0.5","1.6","0.00","0.00","0.0","0"
"*01uyj*","Paul George","PHI","G,F,Flx","TRUMP","Active","@TOR Wed 7:30PM","830","51.88","96%","-1%","7.2","2.4","0.3","15.8","0.4","4.6","3.9","1.9","0.6","2.5","0.13","0.00","0.0","1"
"*03al0*","Aaron Gordon","DEN","F,Flx","Fent","Inj Res","MIN Wed 10:00PM","828","39.43","86%","-1.4%","4.4","1.4","0.3","12.5","1.3","4.0","3.0","0.5","0.3","1.1","0.05","0.00","0.0","0"
"*042n2*","Kris Dunn","LAC","G,Flx","J&J","Reserve","@MIA Wed 8:00PM","806","38.38","49%","-2.7%","3.3","0.7","0.0","5.6","1.0","3.7","3.9","2.2","0.4","0.8","0.00","0.00","0.0","0"
"*02nf1*","Anthony Davis","DAL","F,C,Flx","Tribunal","Inj Res","@SA Wed 8:00PM","790","87.78","96%","-2.4%","8.0","0.7","1.1","25.4","3.8","12.4","3.2","1.2","2.2","1.8","0.00","0.00","0.0","7"
"*05qt4*","Aaron Nesmith","IND","F,Flx","Sar","Reserve","","778","33.83","62%","-0.4%","4.3","1.7","0.1","10.7","0.7","3.6","1.5","0.7","0.4","0.8","0.00","0.00","0.0","0"
"*0496e*","Alex Caruso","OKC","G,Flx","PRO","Reserve","@BOS Wed 7:30PM","771","35.05","61%","-2.4%","2.8","1.4","0.1","7.5","0.8","2.5","2.5","1.4","0.5","0.6","0.00","0.00","0.0","0"
"*05uja*","Miles McBride","NY","G,Flx","J&J","Active","@POR Wed 10:00PM","754","30.16","51%","-1.1%","4.7","1.6","0.2","8.7","0.6","2.2","2.3","1.0","0.3","0.4","0.00","0.00","0.0","0"
"*03wr4*","T.J. McConnell","IND","G,Flx","MylS","Reserve","","750","32.61","49%","-3.1%","3.7","0.3","0.2","7.8","0.4","2.1","4.8","1.1","0.3","1.2","0.00","0.00","0.0","0"
"*06218*","Jeremy Sochan","SA","F,Flx","ROMO","Inj Res","DAL Wed 8:00PM","742","35.33","82%","-4.7%","2.9","0.5","0.6","8.8","2.0","5.6","2.3","0.8","0.4","1.4","0.10","0.00","0.0","2"
"*03nwl*","Terry Rozier","MIA","G,Flx","ROMO","Reserve","LAC Wed 8:00PM","741","30.88","71%","-2.8%","5.8","1.5","0.4","11.0","0.7","3.7","2.5","0.6","0.0","1.0","0.04","0.00","0.0","0"
"*000zv*","Al Horford","BOS","F,C,Flx","Fent","Reserve","OKC Wed 7:30PM","735","36.75","65%","-2%","4.1","1.5","0.1","8.1","1.4","6.3","1.5","0.5","0.9","0.5","0.00","0.00","0.0","2"
"*02ng3*","Khris Middleton","WAS","F,Flx","Fent","Active","","721","42.41","87%","-0.5%","3.9","1.2","0.4","12.5","0.3","3.3","3.8","1.1","0.4","1.4","0.06","0.00","0.0","0"
"*042nf*","Caris LeVert","ATL","G,F,Flx","TRH","Active","CHA Wed 7:30PM","716","37.68","76%","-2.8%","5.6","1.4","0.5","12.2","0.8","3.5","2.8","0.8","0.6","1.2","0.00","0.00","0.0","1"
"*06mju*","Alex Sarr","WAS","F,C,Flx","TRUMP","Active","","714","42","94%","0%","7.9","1.6","1.0","11.8","1.6","6.8","2.3","0.7","1.4","1.1","0.00","0.00","0.0","3"
"*06215*","Bennedict Mathurin","IND","G,F,Flx","EE","Active","","713","37.53","85%","-0.3%","5.7","1.4","0.7","15.5","1.1","3.9","1.9","0.5","0.5","1.5","0.16","0.05","0.0","0"
"*031m0*","Kelly Olynyk","NO","F,C,Flx","MylS","Reserve","","694","38.56","58%","-8.6%","3.2","0.8","0.7","9.3","1.6","5.6","3.3","0.5","0.6","1.6","0.00","0.00","0.0","1"
"*05qtq*","Tre Jones","CHI","G,Flx","Tribunal","Active","","687","31.23","46%","+0.7%","2.8","0.5","0.3","8.2","0.6","2.3","3.5","0.7","0.2","0.7","0.00","0.00","0.0","0"
"*04ewk*","John Collins","UTA","F,C,Flx","TRUMP","Active","@MEM Wed 8:00PM","684","57","97%","-0.4%","7.3","1.6","0.8","21.0","2.0","8.1","1.0","0.8","1.3","2.8","0.00","0.00","0.0","5"
"*06cc2*","Gradey Dick","TOR","G,F,Flx","MylS","Inj Res","PHI Wed 7:30PM","682","31","69%","-4%","5.5","1.7","0.5","11.2","0.9","3.7","1.4","0.8","0.1","1.2","0.00","0.00","0.0","0"
"*03aq2*","Jerami Grant","POR","F,Flx","EE","Inj Res","NY Wed 10:00PM","669","37.17","86%","-2%","7.3","2.1","0.4","13.4","0.6","3.3","1.8","0.9","0.9","1.3","0.00","0.00","0.0","0"
"*04ewc*","Zach Collins","CHI","F,C,Flx","Sar","Active","","656","36.44","58%","-6.2%","2.3","0.7","0.2","8.1","1.9","5.7","1.9","0.6","0.4","0.8","0.00","0.00","0.0","4"
"*04qru*","Donte DiVincenzo","MIN","G,F,Flx","ROMO","Active","@DEN Wed 10:00PM","653","65.3","91%","-0.8%","6.2","4.5","0.5","17.3","0.9","4.8","4.5","1.5","0.2","1.2","0.00","0.00","0.0","1"
"*049kd*","Deandre Ayton","POR","C,Flx","DBD","Reserve","NY Wed 10:00PM","637","53.08","86%","-2%","5.4","0.0","0.7","15.6","3.6","10.3","1.8","0.7","0.8","1.5","0.08","0.00","0.0","4"
"*04qrm*","Collin Sexton","UTA","G,Flx","DBD","Reserve","@MEM Wed 8:00PM","632","45.14","92%","-1.3%","7.6","1.4","0.7","18.4","1.4","2.9","5.0","0.5","0.1","2.7","0.00","0.00","0.0","1"
"*051oy*","Goga Bitadze","ORL","C,Flx","Fent","Active","","622","31.1","45%","-6.4%","1.0","0.1","0.8","4.7","1.9","5.2","1.3","0.5","1.5","0.7","0.00","0.00","0.0","0"
"*049ka*","Lonzo Ball","CHI","G,Flx","420","Reserve","","604","37.75","51%","-2.9%","5.5","2.5","0.1","9.8","1.1","3.6","2.8","1.1","0.4","1.2","0.00","0.00","0.0","0"
"*01eo9*","Jrue Holiday","BOS","G,Flx","EE","Reserve","OKC Wed 7:30PM","595","35","86%","-1.3%","4.7","1.5","0.1","8.4","1.2","4.5","3.0","0.9","0.4","1.4","0.00","0.00","0.0","0"
"*005l0*","Nicolas Batum","LAC","F,Flx","J&J","Active","@MIA Wed 8:00PM","590","22.69","18%","+4.9%","1.8","1.2","0.0","4.2","0.6","2.8","0.6","0.7","0.6","0.2","0.00","0.00","0.0","0"
"*062dn*","Julian Champagnie","SA","F,Flx","ROMO","Reserve","DAL Wed 8:00PM","589","22.65","37%","-3.9%","3.3","1.3","0.0","6.2","0.9","2.6","1.3","0.8","0.3","0.7","0.04","0.04","0.0","0"
"*03e6s*","Clint Capela","ATL","C,Flx","ROMO","Reserve","CHA Wed 7:30PM","583","34.29","80%","-2.5%","3.1","0.0","0.7","7.3","2.9","7.6","0.8","0.6","0.9","0.6","0.00","0.00","0.0","3"
"*042nq*","Dejounte Murray","NO","G,Flx","420","Inj Res","","578","64.22","69%","-0.3%","9.6","2.4","0.9","20.3","0.7","6.7","6.7","1.1","0.2","2.2","0.00","0.00","0.0","1"
"*04azw*","Lauri Markkanen","UTA","F,Flx","MylS","Inj Res","@MEM Wed 8:00PM","572","44","97%","-0.9%","9.2","2.6","0.5","17.8","1.5","6.2","0.8","0.6","0.5","1.2","0.00","0.00","0.0","2"
"*06mln*","Adem Bona","PHI","F,C,Flx","Sar","Reserve","@TOR Wed 7:30PM","566","23.58","25%","-0.4%","0.8","0.0","0.6","5.0","1.6","3.9","0.4","0.4","1.0","0.9","0.00","0.00","0.0","1"
"*06211*","Chet Holmgren","OKC","F,C,Flx","Fent","Active","@BOS Wed 7:30PM","550","55","100%","0%","5.3","1.0","0.9","12.8","1.8","7.8","1.7","0.9","2.9","1.4","0.10","0.00","0.0","3"
"*04848*","Fred VanVleet","HOU","G,Flx","Tribunal","Inj Res","PHO Wed 8:00PM","523","47.55","97%","-0.4%","6.5","3.1","0.2","11.9","0.4","3.0","5.3","1.5","0.2","1.6","0.00","0.00","0.0","0"
"*06mk9*","Dalton Knecht","LAL","G,F,Flx","Tribunal","Reserve","","518","21.58","50%","-0.1%","3.5","1.6","0.3","8.4","0.3","2.5","0.6","0.3","0.1","0.4","0.08","0.04","0.0","0"
"*03nwn*","Bobby Portis","MIL","F,C,Flx","420","Inj Res","","512","46.55","69%","-1.1%","6.6","1.0","0.2","13.5","2.0","9.2","2.5","0.3","0.5","1.1","0.00","0.00","0.0","3"
"*03byk*","Jordan Clarkson","UTA","G,F,Flx","ROMO","Inj Res","@MEM Wed 8:00PM","480","48","70%","-3.3%","9.3","3.5","0.6","17.9","0.8","2.9","4.0","0.8","0.1","1.1","0.00","0.00","0.0","0"
"*02nf9*","Andre Drummond","PHI","C,Flx","EE","Active","@TOR Wed 7:30PM","456","35.08","70%","-6%","3.2","0.2","0.7","8.2","2.9","7.5","1.5","0.6","0.5","0.9","0.08","0.00","0.0","2"
"*03e6n*","Jusuf Nurkic","CHA","C,Flx","MylS","Active","@ATL Wed 7:30PM","383","42.56","79%","-3.9%","3.3","0.2","0.9","7.3","2.1","7.8","3.3","1.1","0.9","1.4","0.00","0.00","0.0","1"
"*05y9y*","Brandon Williams","DAL","G,Flx","Tribunal","Reserve","@SA Wed 8:00PM","355","27.31","34%","-2.1%","2.7","1.0","0.2","7.6","0.2","1.8","2.8","0.8","0.2","1.0","0.00","0.00","0.0","0"
"*06212*","Jabari Smith","HOU","F,C,Flx","J&J","Reserve","PHO Wed 8:00PM","347","34.7","89%","-0.4%","6.6","1.9","0.8","11.8","2.0","7.0","0.7","0.2","0.5","1.1","0.00","0.00","0.0","0"
"*04qs4*","Robert Williams","POR","C,Flx","TRH","Inj Res","NY Wed 10:00PM","271","33.88","35%","-1.6%","1.9","0.0","0.1","4.6","2.0","7.3","1.1","0.5","1.6","1.0","0.00","0.00","0.0","0"
"*04qrv*","Lonnie Walker","PHI","G,Flx","ROMO","Active","@TOR Wed 7:30PM","244","27.11","20%","+0.9%","5.8","1.8","0.2","9.1","0.4","3.6","2.1","0.4","0.3","1.2","0.00","0.00","0.0","1"
"*05uj1*","Cameron Thomas","BKN","G,F,Flx","PRO","Reserve","","200","40","99%","-0.3%","10.8","2.2","0.2","21.2","0.4","1.8","4.0","0.0","0.0","1.6","0.00","0.00","0.0","0"
"*042nw*","Malcolm Brogdon","WAS","G,Flx","Fent","Inj Res","","178","29.67","45%","-1.4%","4.7","0.2","0.5","9.3","0.7","3.0","4.5","0.5","0.0","1.2","0.00","0.00","0.0","0"
"*05uit*","Kai Jones","DAL","C,Flx","EE","Inj Res","@SA Wed 8:00PM","92","15.33","16%","-7.2%","0.3","0.0","0.2","5.2","0.5","2.2","0.0","0.0","0.3","0.3","0.00","0.00","0.0","0"
"*05uih*","Jonathan Kuminga","GS","F,C,Flx","DBD","Inj Res","","0","0","91%","-1.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
